Geneid	GSE171968__A08_72H_1	GSE171968__A08_72H_2	GSE171968__A08_72H_3	GSE171968__K09_72H_1	GSE171968__K09_72H_2	GSE171968__K09_72H_3	GSE171968__A08_48H_1	GSE171968__A08_12H_1	GSE171968__A08_48H_2	GSE171968__A08_48H_3	GSE171968__K09_48H_1	GSE171968__K09_48H_2	GSE171968__K09_48H_3	GSE171968__A08_12H_3	CRA014990__RNA seqence for H10 at 72 h Rep1	CRA014990__RNA seqence for H10 at 72 h Rep2	CRA014990__RNA seqence for H10 at 72 h Rep3	CRA014990__RNA seqence for H10 at 96 h Rep1	CRA014990__RNA seqence for H10 at 96 h Rep2	CRA014990__RNA seqence for H10 at 96 h Rep3	GSE174081__15-N-96-1	GSE174081__15-K-96-1	GSE174081__15-N-72-1	GSE174081__15-K-72-1	GSE174081__15-K-72-2	GSE174081__15-N-72-2	GSE174081__15-K-96-2	GSE174081__15-N-96-2	GSE174081__15-K-96-3	GSE174081__15-K-72-3	GSE174081__3-K-96-1	GSE174081__3-N-96-1	GSE174081__3-N-72-1	GSE174081__3-K-72-1	GSE174081__3-N-72-2	GSE174081__3-K-72-2	GSE174081__3-N-96-2	GSE174081__3-K-96-2	GSE174081__3-N-96-3	GSE174081__3-K-96-3	GSE174081__3-K-72-3	GSE174081__3-N-72-3	GSE174081__NIV-N-72-1	GSE174081__NIV-K-72-1	GSE174081__NIV-N-96-1	GSE174081__NIV-K-96-1	GSE174081__NIV-N-72-2	GSE174081__NIV-K-72-2	GSE174081__NIV-K-96-2	GSE174081__NIV-N-96-2	GSE174081__NIV-K-72-3	GSE174081__NIV-N-72-3	GSE174081__NIV-K-96-3	GSE174081__NIV-N-96-3
FGRAMPH1_01G00077	0.00000000	0.00000000	0.00000000	0.53894198	0.55420960	0.00000000	0.00000000	0.00000000	1.68093662	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	44.94724834	24.06147330	36.08143942	20.61858278	19.49671150	4.42858097	0.42505039	0.00000000	0.00000000	0.00000000	0.00000000	1.41979955	0.00000000	4.29167953	0.00000000	1.82947189	0.90819124	0.00000000	0.00000000	1.09260727	0.00000000	0.00000000	0.00000000	2.09797158	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.55874165
FGRAMPH1_01G00079	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
FGRAMPH1_01G00081	2.62621963	0.00000000	0.00000000	0.00000000	0.00000000	0.69854802	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1773.73078747	1663.34291433	1607.50979183	352.80686082	418.86638705	371.31191129	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	9.50340539	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	42.14144640
FGRAMPH1_01G00083	5.12461441	0.76141338	0.00000000	0.00000000	0.00000000	0.38945598	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	14.73961479	1.14771098	6.37426937	4.37105845	6.19983923	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.35446364	0.00000000	0.06020862	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.79718377	1.16733611	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.44610358
FGRAMPH1_01G00085	28.79699687	29.04294092	41.45075881	26.65886757	34.97658868	32.95997150	0.00000000	0.00000000	18.15872567	0.00000000	101.48665775	109.14288293	0.00000000	23.09398314	36.73595976	16.41662545	25.83327312	83.36364644	36.95051863	105.75339246	47.36711327	0.00000000	0.00000000	46.97217470	24.68171257	48.43493408	0.00000000	34.37670987	0.00000000	18.72313955	51.63661145	0.00000000	0.00000000	38.92970457	13.23262984	44.98646711	30.61178865	32.96559557	22.49080137	31.25264482	28.28666910	40.22892722	58.26947581	0.00000000	72.30240487	30.91922018	0.00000000	0.00000000	22.28494543	41.75111351	31.08770083	38.87853165	38.49018256	31.19587925
FGRAMPH1_01G00087	0.00000000	0.00000000	1.41896217	1.87240157	2.20050809	0.40523504	0.00000000	0.00000000	0.83427702	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.39425454	5.97105622	11.93854871	2.27407737	2.15034326	0.00000000	0.42191926	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.06738446	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.53063673	0.00000000	1.86999784	0.00000000	1.13591831	0.00000000	0.32095664	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.92835552
FGRAMPH1_01G00089	3.20643094	2.50115443	3.73302547	0.70370574	1.30255366	0.42643920	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	7.33604859	3.14174760	6.28162011	2.39306979	1.13143061	4.62597896	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.06592611	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
FGRAMPH1_01G00091	4.75436312	11.12582489	4.42814056	5.84318421	2.14596964	2.52922559	0.00000000	0.00000000	0.00000000	0.00000000	46.07727565	0.00000000	0.00000000	62.91119544	2.17551786	3.72676268	0.00000000	10.64503459	3.35527698	0.00000000	2.63335816	0.00000000	0.00000000	0.00000000	0.00000000	2.19905735	0.00000000	3.51909016	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.69228540	0.00000000	2.91784146	1.89524397	2.06782831	0.00000000	0.50080303	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.20712895
FGRAMPH1_01G00093	17.28257346	2.39664937	7.51180391	17.39701722	11.64920788	20.22675955	0.00000000	0.00000000	7.57123821	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	52.72146338	77.67030177	68.21711119	10.31886362	9.75740715	6.64903940	8.93434608	0.00000000	0.00000000	0.00000000	0.00000000	8.52670706	0.00000000	19.04621778	0.00000000	2.74675585	14.99906920	0.00000000	0.00000000	10.93621761	0.00000000	8.48531055	5.51151728	12.31316465	0.00000000	11.65099418	9.33696459	6.92812577	0.00000000	0.00000000	9.54633424	1.61146207	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	6.35248835	5.61668021
FGRAMPH1_01G00095	7.83389378	6.51816004	8.75564157	1.10033988	0.56575563	3.33397919	0.00000000	0.00000000	5.14786840	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	77.42865827	127.72632077	70.93789169	0.00000000	8.84573022	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.86566722	0.00000000	3.73517178	0.00000000	0.00000000	0.00000000	5.20505963	0.00000000	0.00000000	0.00000000	4.28335863	0.00000000	1.32029890	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.73044808	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.86418778
FGRAMPH1_01G00097	44.42322581	69.81742780	45.05289551	30.50488805	45.62771911	30.98452261	0.00000000	0.00000000	11.89292748	0.00000000	0.00000000	30.86737859	0.00000000	78.37623871	0.00000000	1.54762937	5.15722510	14.73537008	16.72033015	5.69690965	15.30992955	72.99023931	0.00000000	20.43768204	39.88793644	23.74352139	25.46151219	29.87727144	0.00000000	21.18083090	38.55369338	62.92374818	35.75482914	35.60665408	0.00000000	26.65751102	31.48185684	20.60919095	25.44305454	26.20430941	55.99950362	53.42428252	32.95910685	25.58515946	24.53795220	28.07431015	0.00000000	0.00000000	16.80678462	47.23156994	8.79210632	0.00000000	27.21412072	39.50163827
FGRAMPH1_01G00099	1.62207683	0.00000000	0.75538868	1.42396926	3.80720260	3.02019291	0.00000000	0.00000000	3.55303858	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.54296747	1.41233812	4.84244711	6.86844935	14.04120673	0.44921992	0.00000000	0.00000000	3.35819168	0.00000000	0.00000000	0.00000000	1.00052563	0.00000000	0.00000000	0.95983348	0.00000000	0.00000000	0.00000000	12.29856186	0.00000000	0.00000000	0.60470945	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.37811430	0.00000000	0.00000000	3.45198174	0.00000000	0.00000000	0.00000000	0.00000000	0.16473760
FGRAMPH1_01G00101	3.05637629	0.00000000	0.00000000	0.00000000	1.83940255	2.70988456	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	9.12431537	2.87595170	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.25136358	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	5.00201394	1.62449483	0.50640693	8.75257787	0.85851948	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.47497117	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.20693639
FGRAMPH1_01G00103	0.00000000	0.00000000	0.00000000	0.57409037	0.29517685	0.43486685	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	4.53718552	0.00000000	0.26891598	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.38795476	0.00000000	0.00000000	0.00000000	0.20316326	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	6.77299208	0.76220670	0.00000000	0.00000000	3.47927014	0.00000000	0.00000000	0.00000000	9.01400520	0.16603987
FGRAMPH1_01G00105	156.03990573	214.84167729	231.14893735	499.92064803	394.95299018	303.57976756	0.00000000	0.00000000	58.59322310	0.00000000	288.05195075	371.73935217	0.00000000	78.65782998	8.16014602	13.97870742	18.11513918	133.09480378	113.26772154	102.91279663	594.29374701	293.00991875	76.57809262	3193.57995667	186.14529571	3986.74613122	191.64743006	496.94610455	164.52875263	21.25692969	2066.51574243	1136.69678755	269.12467200	2222.36187704	225.35089388	2440.62936498	1189.55044389	627.14526131	319.18083388	755.76755131	505.80629498	524.24754355	281.15894378	0.00000000	2093.21956316	1125.85231697	283.71640880	0.00000000	3042.41547801	1635.34361502	225.00421552	132.41981318	1556.77807244	664.98550804
FGRAMPH1_01G00107	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.00311333	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
FGRAMPH1_01G00109	6.93233952	0.00000000	0.00000000	1.62284765	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	4.27526234	0.00000000	0.00000000	0.00000000	5.50885670	2.73472110	0.00000000	0.00000000	1.09667657	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.15461781	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.46936410
FGRAMPH1_01G00111	0.00000000	0.00000000	1.10703514	1.25211090	0.42919393	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.68426753	0.00000000	2.83357859	1.40665252	0.00000000	0.00000000	0.56409513	0.00000000	0.00000000	0.00000000	0.59080809	0.00000000	0.50080303	0.00000000	2.38237275	0.00000000	0.00000000	0.00000000	0.55413303	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.24142579
FGRAMPH1_01G00113	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
FGRAMPH1_01G00115	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05971299
FGRAMPH1_01G00117	0.00000000	0.00000000	1.38081802	1.04118183	5.35338662	0.78868325	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.71354915	0.00000000	12.90846664	0.00000000	0.00000000	0.00000000	6.56923757	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	5.60868133	0.00000000	17.67178046	8.77267162	0.00000000	0.00000000	13.36844808	0.00000000	0.00000000	26.00356240	17.68612597	0.00000000	8.74520561	12.01423042	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.90339973
FGRAMPH1_01G00119	10.06514649	7.47737942	20.08826223	23.22571417	20.24920041	26.00735564	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.63179680	6.76258441	7.51174038	0.00000000	0.00000000	0.00000000	3.98207694	0.00000000	0.00000000	17.86106581	0.00000000	0.00000000	0.00000000	7.68654108	0.00000000	20.56724947	6.80669863	0.00000000	0.00000000	47.08592926	0.00000000	10.58943159	27.51288115	62.18066856	0.00000000	3.02919098	0.00000000	5.76407220	0.00000000	0.00000000	35.74067893	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.46030431
FGRAMPH1_01G00121	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.36677882	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
FGRAMPH1_01G00123	2.40482321	0.83371814	0.00000000	0.84444689	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.93441943	2.51339808	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.46148275	0.00000000	0.00000000	0.94867263	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.99612991	0.00000000	0.67550176	0.00000000	6.42686603	0.00000000	0.00000000	6.64173254	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
FGRAMPH1_01G00125	0.56047370	0.00000000	0.00000000	1.18085256	0.80953651	1.19264296	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.02585395	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.36875742	0.00000000	1.33615901	0.00000000	0.00000000	0.00000000	0.26599608	0.00000000	0.00000000	0.00000000	0.27859243	0.00000000	0.23615102	0.00000000	1.12339528	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.11384306
FGRAMPH1_01G00127	4.65624306	1.34521126	4.57768377	3.45172286	2.42860954	1.92657709	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	6.15512369	3.24431122	11.26160786	100.39219617	108.07391215	134.35300998	0.42983520	0.00000000	0.00000000	6.42655818	18.81393475	0.00000000	0.00000000	0.12764680	9.54634900	0.00000000	3.97979737	0.00000000	0.00000000	0.00000000	0.00000000	0.63502741	1.23742008	0.32145281	2.22235561	0.00000000	4.19258322	0.00000000	5.75770931	6.70430382	0.00000000	2.29138686	0.00000000	0.00000000	5.50503655	0.00000000	0.00000000	0.00000000	4.27869290	1.41865961
FGRAMPH1_01G00129	2.87909228	4.99070258	8.04462659	0.67399009	0.00000000	1.02107947	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	5.26969987	4.51361976	8.35606077	140.38602467	167.96625545	227.07009490	1.06311907	23.65267616	0.00000000	7.94746058	34.89963070	0.00000000	0.00000000	0.63142221	35.41673329	0.00000000	18.17225342	0.00000000	0.00000000	0.45546428	0.00000000	4.71187392	0.00000000	0.95406596	8.24488774	0.00000000	7.77719324	0.00000000	0.00000000	0.00000000	0.00000000	2.68452382	0.00000000	0.00000000	4.08471158	0.00000000	8.54731450	0.00000000	0.00000000	1.75439808
FGRAMPH1_01G00131	0.00000000	0.00000000	1.49538371	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.43960448	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.20401809	4.09021697	2.44640809	32.35346759	35.12540325	24.32174091	0.22232136	9.89257974	0.00000000	0.83099357	6.48735385	0.00000000	0.00000000	0.00000000	7.40641050	0.00000000	1.90010704	0.00000000	0.00000000	0.00000000	12.17324900	0.00000000	0.96003625	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.23352188	5.20144678	0.00000000	0.46782701	0.00000000	0.00000000	1.70840436	0.00000000	3.57485934	0.00000000	0.00000000	1.05988382
FGRAMPH1_01G00133	0.00000000	0.00000000	0.00000000	2.13595389	0.00000000	6.47184196	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.17870934	0.00000000	12.10611777	11.44741558	11.70100561	1.12304980	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.50026282	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.96227993	0.00000000	0.00000000	6.46612648	3.02354727	0.00000000	0.00000000	0.00000000	4.06404764	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
FGRAMPH1_01G00135	22.29141510	15.45623578	13.84125373	11.30648647	10.73241821	17.78787701	0.00000000	0.00000000	4.06897383	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.26670723	1.94148714	4.31312838	0.00000000	3.49591733	7.14672199	13.03275761	0.00000000	0.00000000	35.89444396	5.00390580	11.45616704	0.00000000	9.47204208	0.00000000	17.71410808	14.65614002	0.00000000	0.00000000	24.68507321	37.55848231	33.44160814	15.79748265	23.69954119	0.00000000	13.04486936	10.03583919	29.78679225	13.78230117	0.00000000	10.26088021	8.08304228	0.00000000	0.00000000	10.54198017	59.25158025	0.00000000	0.00000000	6.82797400	8.30099931
FGRAMPH1_01G00137	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	27.10149349	28.04485123	29.31806847	16.49070740	6.89671748	0.00000000	29.34903331	54.98074152	0.00000000	4.06912799	0.00000000	0.00000000	0.00000000	2.70020779	0.00000000	1.39671091	1.81442889	3.95930812	0.00000000	1.43834488	0.00000000	4.56157204	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
FGRAMPH1_01G00139	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.13873226	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
FGRAMPH1_01G00141	1.22014629	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.23327497	0.00000000	4.24951291	101.99136390	82.66452309	161.95020151	0.67581758	0.00000000	0.00000000	10.10429354	19.72040751	0.00000000	0.00000000	0.20069541	45.02835413	0.00000000	8.66398366	0.00000000	0.00000000	0.00000000	0.00000000	2.99530628	0.00000000	1.21298652	0.00000000	0.00000000	0.00000000	2.44562159	0.00000000	0.00000000	0.00000000	4.55075621	31.05908900	0.00000000	5.19324687	29.18883157	0.00000000	0.00000000	6.72726642	5.20454180
